Source,Target,Weight,
32102712,9787757,0.731059,
32104924,29253597,0.805928,
32104924,9787757,0.880797,
32112284,5532320,0.731059,
321278,11545928,0.805928,
321278,14909673,0.731059,
321278,19872239,0.880797,
321278,22736886,0.975832,
321278,23445209,0.880797,
321278,2672652,0.841816,
321278,27494663,0.731059,
321278,28640038,0.731059,
321278,3342055,0.731059,
321278,34876145,0.880797,
321278,9787757,0.731059,
3214406,15728293,0.731059,
3214406,22684655,0.731059,
3214406,27729907,0.731059,
3214406,6235174,0.856536,
3214406,9787757,0.731059,
32170696,9787757,0.993307,
32247847,20929025,0.731059,
32262410,11116372,0.731059,
32270084,9787757,0.731059,
32273268,8594752,0.731059,
32333558,12499251,0.731059,
32340557,9787757,0.731059,
32351642,38011696,0.731059,
32355438,40150496,0.731059,
32362828,21233191,0.952574,
32362828,9787757,0.880797,
3238243,9787757,0.731059,
32403967,12791642,0.982014,
32403967,1460385,0.731059,
32403967,31136177,0.731059,
32403967,9787757,0.731059,
32405591,24195339,0.731059,
32405591,3214406,0.805928,
32409782,9787757,0.731059,
32432966,32356253,0.731059,
32440005,943149,0.982014,
32452938,9787757,0.731059,
32475785,24871990,0.731059,
32475785,9787757,0.952574,
32485326,34927706,0.731059,
32486256,7691631,0.731059,
32496221,9787757,0.731059,
32526744,16416867,0.731059,
32531480,9787757,0.880797,
32542838,11061773,0.952574,
32545743,9787757,0.731059,
32654500,24195339,0.731059,
32655656,23770421,0.731059,
32707901,9384267,0.731059,
32774942,29946971,0.731059,
32848140,9787757,0.880797,
32883613,9787757,0.731059,
32897150,33653575,0.952574,
32897150,33653617,0.880797,
32916722,8458155,0.999665,
32940722,24871990,0.731059,
32940722,6660536,0.940231,
32940722,9787757,0.952574,
32954806,27790789,0.731059,
32954806,34428627,0.880797,
32954806,35967803,0.731059,
32954806,9787757,0.999983,
32969220,9787757,0.731059,
33002637,34262606,0.731059,
3301400,46047805,0.880797,
3301400,9787757,0.731059,
33015583,2183193,0.731059,
33052709,4137249,0.731059,
33054090,38187960,0.731059,
3308958,4973784,0.731059,
3308958,8514,0.940399,
3308958,9787757,0.880797,
33112318,16691792,0.880797,
33119347,28627094,0.952574,
33147927,3214406,0.731059,
33148320,38126184,0.982014,
33148320,39923176,0.997527,
3319769,929845,0.952574,
3319769,9787757,0.731059,
33258973,13124802,0.731059,
3329386,9787757,0.731059,
33328915,33653601,0.731059,
33352201,27051771,0.880797,
33354438,13753636,0.952574,
33354438,6804779,0.731059,
33370332,16554739,0.731059,
33389183,895341,0.880797,
33410771,9787757,0.731059,
3342055,28640038,0.841816,
3342055,321278,0.880797,
3342055,34876145,0.880797,
3342055,4090287,0.731059,
3342055,948957,0.731059,
3342055,9787757,0.731059,
33421027,29028775,0.952574,
33457642,25126616,0.731059,
3346602,1424470,0.880797,
33493203,9787757,0.731059,
33507463,30982112,0.996631,
33507463,34133681,0.731059,
33588118,9787757,0.731059,
33605063,12256376,0.880797,
33644564,1549395,0.731059,
33653575,14993021,0.841816,
33653575,32897150,0.731059,
33653575,33653601,0.731059,
33653575,658518,0.731059,
33653601,11391151,0.731059,
33653601,23984796,0.731059,
33653601,32897150,0.982014,
33653601,33653575,0.880797,
33653601,33653617,0.731059,
33653601,33655518,0.731059,
33653601,36895421,0.880797,
33653601,42875638,0.731059,
33653601,658518,0.999089,
33653601,9787757,0.731059,
33653617,15189073,0.731059,
33653617,32897150,0.731059,
33653617,33653575,0.856536,
33653617,33653601,0.731059,
33653652,32897150,0.731059,
33655518,33655535,0.731059,
33655535,33653601,0.731059,
33655535,33655518,0.731059,
33677585,263379,0.731059,
33689104,34139070,0.731059,
33689104,34546968,0.731059,
33689746,14993021,0.731059,
33699956,9787757,0.999877,
33744138,15836199,1.000000,
33745687,33746310,0.880797,
33746310,33745687,0.731059,
33750123,9309093,0.731059,
33791453,23770421,0.993307,
33791453,23774298,0.880797,
33822149,30325550,0.880797,
33866783,7691631,0.731059,
33898786,34429296,0.731059,
3391269,29796836,0.731059,
33934269,35051490,0.731059,
33941273,20929025,0.731059,
33945,488514,0.731059,
33945,9787757,0.731059,
34007042,34495913,0.731059,
34007042,39648183,0.952574,
34011884,4723248,0.731059,
34013728,35520464,0.731059,
34034280,26820798,0.731059,
34064482,34064493,0.731059,
34068092,17386215,0.731059,
34082421,5532320,0.880797,
34082421,9787757,0.880797,
34104801,11167738,0.731059,
34105868,10697582,0.731059,
34105868,34082421,0.731059,
34105868,35690871,0.880797,
34105868,5532320,0.880797,
34122184,9787757,0.880797,
34122184,9896583,0.880797,
34122335,3867127,0.731059,
34129761,5532320,0.731059,
34132554,34429296,0.731059,
34133681,7804910,0.731059,
34137781,29990778,0.731059,
34138622,10064545,0.731059,
34138622,33653601,0.880797,
34138622,658518,0.952574,
34139070,5532320,0.731059,
34230966,34876145,0.731059,
34262606,29478506,0.731059,
34262857,11061773,0.731059,
34262857,36883823,0.880797,
34268206,9787757,0.731059,
3427405,9787757,0.731059,
34275039,33898786,0.731059,
34278988,23229746,0.731059,
34278991,10697582,0.731059,
34294743,29946971,0.731059,
34294743,34538029,0.731059,
34294743,9787757,0.731059,
34308171,29946971,0.731059,
34326028,9787757,0.731059,
34327471,9787757,0.731059,
34349757,34294743,0.731059,
34349757,9787757,0.731059,
34357801,34340650,0.731059,
34428627,32954806,0.731059,
34429296,35520464,0.731059,
34431301,9787757,0.731059,
3444030,4056288,0.731059,
34447499,28867390,0.731059,
3449583,23574897,0.731059,
34495913,34007042,0.731059,
34495913,9787757,0.731059,
34496016,27804716,0.999877,
3449635,23574897,0.731059,
3449635,3449583,0.731059,
3449635,910744,0.731059,
3449635,910757,0.731059,
3449635,986551,0.731059,
34538029,34294743,0.731059,
34546968,5532320,0.731059,
3455070,9787757,0.880797,
34555538,21233191,0.731059,
34577126,34139070,0.880797,
34577126,34355781,0.731059,
34597195,9787757,0.731059,
34659664,9787757,0.880797,
3468294,9787757,0.731059,
34693515,2081289,0.999998,
34725861,42031158,0.731059,
34739117,37489525,0.731059,
34752262,6093316,0.731059,
34757137,24560307,0.731059,
34762920,5532320,0.731059,
34786988,3489194,0.731059,
34786988,9787757,0.731059,
34819734,9787757,0.731059,
34823916,27654303,0.731059,
34823916,35907669,0.731059,
34823916,41609076,0.731059,
34837037,9787757,0.982014,
3483944,206084,0.731059,
34855687,11176360,0.731059,
34856295,11176360,0.731059,
34856295,34855687,0.731059,
34856295,9787757,0.731059,
34869070,9787757,0.731059,
34870728,24829371,0.731059,
34876145,22736886,0.731059,
34876145,3342055,0.856536,
3489194,19832415,0.982014,
3489194,37489525,0.731059,
3489194,5532320,0.731059,
349241,9787757,0.731059,
34927706,22737329,0.982014,
34927706,22737333,0.997527,
34927706,22737337,0.880797,
34927706,9787757,0.731059,
34927908,30388450,0.880797,
34935988,12048721,0.731059,
34935988,25837286,0.731059,
34935988,4039952,0.731059,
35026890,24560307,0.731059,
35051490,33934269,0.731059,
35098176,27788951,0.731059,
35104756,9787757,0.982014,
35120039,22355214,0.731059,
35210580,36817565,0.880797,
35229527,25312483,0.731059,
35243730,34294743,0.731059,
35294259,10697582,0.993307,
35294259,9787757,0.731059,
35307583,29434046,0.982014,
35312458,24560307,0.731059,
35312458,47372003,0.731059,
35440649,13124802,0.731059,
35446456,943149,0.731059,
35452812,29028775,0.731059,
3548158,1052675,0.731059,
35489567,9787757,0.731059,
35517126,11289812,0.993307,
35520464,34013728,0.731059,
35520464,34429296,0.731059,
35520464,5532320,0.731059,
35520634,29891188,0.731059,
35562367,893522,0.731059,
35563024,24871990,0.999877,
35563024,36519040,0.952574,
35563024,41826844,0.731059,
355634,18410674,0.731059,
35573790,34105868,0.731059,
35573790,34762920,0.982014,
3557653,2968000,0.731059,
3557653,31492490,0.865362,
355893,9787757,0.731059,
35597922,32707901,0.731059,
35640229,20929025,0.731059,
35640229,9787757,0.731059,
35648870,24829371,0.731059,
35648870,34870728,0.731059,
35690871,34105868,0.731059,
35745334,12048721,0.731059,
357681,9787757,0.731059,
3582725,4635510,0.731059,
3583552,3758878,0.731059,
35866370,39642930,0.731059,
35907669,34823916,0.731059,
35911376,30081396,0.731059,
3594497,17508889,0.731059,
3594497,19133426,0.731059,
3594497,9787757,0.731059,
35967803,32954806,0.731059,
35969237,15045751,0.952574,
35978199,31315021,0.952574,
36058442,9787757,0.731059,
3606738,2729788,0.805928,
3606738,7921466,0.880797,
36099221,33148320,0.880797,
36099221,9787757,0.999983,
3610049,6796445,0.731059,
36190323,6498492,0.731059,
3620194,9787757,0.731059,
3623050,14159669,0.731059,
3623050,23623214,0.989771,
3623050,9787757,0.731059,
36231837,1424470,0.731059,
3626679,9787757,0.880797,
3629537,206084,0.952574,
3629537,9787757,0.952574,
36315010,36316259,0.731059,
3631697,9787757,0.880797,
363387,238972,0.731059,
363387,238986,0.856536,
363387,9787757,0.731059,
36357298,23059575,0.731059,
36371959,16180517,0.731059,
36388645,29028775,0.731059,
36388645,3214406,0.880797,
3638964,10247874,0.999938,
3638964,24474126,0.993307,
3638964,24474138,0.731059,
3638964,9787757,0.731059,
36420691,714074,0.731059,
36463164,18777006,0.731059,
36463352,23403252,0.993307,
36517670,10312708,0.731059,
36519040,35563024,0.999983,
36535156,22046023,0.731059,
36535156,24560307,0.731059,
36535156,38565895,0.880797,
36535156,38952298,0.731059,
36580101,21233191,0.731059,
366200,7613257,0.731059,
3662176,16008423,0.841816,
36653430,14125254,0.731059,
36661850,17728164,0.731059,
36661850,206084,0.731059,
36662620,33120392,0.731059,
36681087,734934,0.997527,
36683926,24560307,0.731059,
36683926,734934,0.880797,
3672542,138312,0.731059,
36754446,26235440,0.880797,
36777614,14089735,0.731059,
3678731,16665655,0.731059,
3678731,321278,0.731059,
3678731,9787757,0.731059,
36789116,16752620,0.880797,
36817565,35210580,1.000000,
36831081,10041891,0.731059,
36835663,943149,0.880797,
36837280,15350898,0.731059,
36843396,10755256,0.731059,
36859528,21386310,0.731059,
36859608,29849956,0.731059,
36883823,11061773,0.731059,
36883823,34262857,0.880797,
36891867,14089735,0.731059,
36895421,32897150,0.880797,
36895421,33653575,0.880797,
36895421,33653601,0.731059,
36898319,23116127,0.731059,
36900260,26509369,0.982014,
36934428,529502,0.731059,
36960293,15693680,0.731059,
36960293,28366058,0.731059,
36960293,36960321,1.000000,
36960293,39969450,0.993307,
36960321,15693680,0.731059,
36960321,36960293,1.000000,
36960321,7691631,0.952574,
36976386,18981255,0.731059,
37079565,27713859,0.731059,
37082871,943149,0.880797,
37093142,19360616,0.731059,
37093142,31046054,0.731059,
37154906,3638964,0.731059,
3720567,108278,0.731059,
3720591,108278,0.731059,
3720815,108278,0.731059,
3720966,9787757,0.731059,
37219287,2665618,0.880797,
37232897,18421590,0.731059,
37288886,20580498,0.731059,
37291353,9384267,0.731059,
37291353,9787757,0.731059,
37301843,36747447,0.731059,
3731016,9214768,0.731059,
37382858,488514,0.731059,
37385246,596892,0.731059,
37385246,997338,0.731059,
37448451,44984368,0.731059,
3745077,9787757,0.880797,
37462194,44370687,0.731059,
37489525,17689377,0.731059,
37489525,34739117,0.880797,
37489525,9787757,0.731059,
37559299,943149,0.731059,
3757512,9787757,0.880797,
3757512,9996255,0.731059,
37584261,29946971,0.880797,
37584295,29946971,0.731059,
37584317,29946971,0.731059,
37584461,29946971,0.982014,
3758878,5476048,0.731059,
37651478,21233191,0.731059,
37690,9787757,0.880797,
37693926,6082996,0.731059,
37785462,7691631,0.731059,
37811967,29946971,0.982014,
37852852,3214406,0.731059,
3786218,9787757,0.731059,
37931301,31404632,0.731059,
37931301,4128353,0.731059,
37959073,893522,0.731059,
3796237,9787757,0.731059,
37993459,9787757,0.999998,
38003903,24560307,0.731059,
38003903,41516944,0.731059,
38011696,32351642,0.952574,
3807749,3812481,0.731059,
380961,1211978,0.731059,
380961,3678731,0.731059,
380961,9787757,0.880797,
38101769,27788951,0.952574,
38126184,33148320,0.731059,
38126184,39923176,0.731059,
3813151,9787757,0.731059,
38133364,39266291,0.731059,
38144492,27804716,0.999877,
381979,2560988,0.731059,
3824442,30776365,0.731059,
3824442,3885202,0.731059,
38273206,11167738,0.731059,
38273403,36747447,0.731059,
38273403,5710341,0.731059,
38273403,943149,0.880797,
38276094,20580498,0.731059,
38307428,40508605,0.731059,
38370963,4287066,0.731059,
3838278,321278,0.731059,
38386462,11061773,0.731059,
38394701,19872456,0.731059,
38434858,1460385,0.880797,
38506271,8271291,0.731059,
3857240,9787757,0.731059,
38640773,943149,0.880797,
38668850,29946971,0.952574,
3867127,35563024,0.731059,
3867127,9787757,0.731059,
38696867,29268051,0.731059,
38711355,27804716,1.000000,
38760297,7994556,0.731059,
3877327,17761383,0.731059,
38849467,21399598,0.731059,
3885202,30776365,0.731059,
3885202,9787757,0.731059,
38863124,24560307,0.731059,
38896202,19018601,0.731059,
38952298,19872456,0.731059,
38982731,12888993,0.880797,
39003227,2351384,0.880797,
39003227,39006903,0.731059,
39006903,39003227,0.880797,
39006903,39006836,0.731059,
39009740,19745004,0.880797,
39009740,20558462,0.731059,
39030254,2203645,0.982014,
39030254,6612466,0.731059,
390510,9787757,0.731059,
39073784,1440272,0.731059,
39073784,14430294,0.952574,
3910314,3989388,0.731059,
39105347,27549019,0.731059,
3910945,7223566,0.731059,
3911317,9787757,0.731059,
39152400,943149,0.993307,
39156591,20580498,0.731059,
39156591,29925961,0.731059,
39161943,10270250,0.731059,
39164702,1844194,0.880797,
39164702,33389183,0.731059,
39178161,28796010,0.731059,
39211337,26507037,0.731059,
39266291,22737333,0.880797,
39266291,38133364,0.731059,
392785,9787757,0.731059,
39316027,19872456,0.880797,
39467743,29561893,0.731059,
39492526,11061773,0.731059,
3955647,9787757,0.880797,
39586144,3301400,0.731059,
39595597,23096959,0.731059,
39640909,6729631,0.982014,
39642930,35866370,0.731059,
39643904,21641241,0.731059,
39659730,106310,0.731059,
3983388,9787757,0.880797,
39858489,12898486,0.731059,
3988342,9787757,0.952574,
39909775,40924266,0.731059,
39916403,7530570,0.731059,
39923176,33148320,0.880797,
39923176,36099221,0.731059,
39969450,27051771,0.731059,
39981240,44566613,0.731059,
39994294,34315331,0.731059,
4000279,27888295,1.000000,
4000279,38144492,0.990551,
40022724,29028775,0.731059,
40042361,12450349,0.731059,
40053602,29891188,0.731059,
400664,11545928,0.731059,
400664,34876145,0.880797,
4007018,12467623,0.731059,
4007018,258750,0.731059,
4007018,9787757,0.731059,
40137474,206084,0.731059,
40150496,32355438,0.731059,
4015965,167174,0.731059,
40177216,28305425,0.731059,
40212760,17528018,0.952574,
40225364,21233191,0.880797,
40233846,24773848,0.731059,
4025121,16851127,0.880797,
4025121,29728425,0.731059,
4025121,33653617,0.731059,
40254129,2183193,0.880797,
40254610,203666,0.731059,
40320893,3314,0.731059,
4037197,19832415,0.952574,
4039952,19382615,0.731059,
4039952,9787757,0.731059,
40446004,4025121,0.731059,
4046291,3444030,0.731059,
4046291,4056288,0.731059,
40508605,24560307,0.731059,
40508605,29028775,0.731059,
40508605,36469177,0.731059,
40508605,3678731,0.731059,
40508605,40213252,0.731059,
40508605,40555844,0.982014,
40508605,40947810,0.731059,
40518025,40555844,0.731059,
40555844,40508605,0.997527,
4056288,2863853,0.805928,
4059138,12785038,0.731059,
40663325,19745004,0.731059,
40686014,20580498,0.982014,
40686014,5672873,0.731059,
4077502,108278,0.731059,
4079740,9787757,0.880797,
40804661,22355214,0.731059,
40880507,7896002,0.952574,
4090287,9787757,0.731059,
40924266,39909775,0.731059,
40947810,40508605,0.880797,
4106792,206084,0.993307,
4106792,3483944,0.999935,
4106792,3731016,0.805928,
4106792,8730949,0.731059,
4106792,9787757,0.731059,
4110016,25274085,0.731059,
4110016,29300004,0.731059,
4110016,9787757,0.731059,
41116814,42488903,0.731059,
41162747,25126616,0.731059,
41269908,14089735,0.731059,
4128353,11545928,0.731059,
4128353,321278,0.731059,
4128353,3342055,0.731059,
4128353,9787757,0.731059,
4129065,206084,0.731059,
41330463,39840932,1.000000,
4137249,39073784,0.731059,
4137249,9787757,0.880797,
41384605,23165881,0.880797,
41394410,41394408,0.731059,
41429853,42252197,0.880797,
41459654,41459961,0.999665,
41516944,24560307,0.880797,
41516944,34757137,0.731059,
41516944,41835935,0.731059,
41557420,14169882,0.880797,
41557420,27783162,0.993307,
41557420,27788951,0.997527,
41557420,27804716,0.999983,
41557420,27828339,1.000000,
41557420,38101769,0.731059,
41557420,38711355,0.999999,
41607866,18708438,0.731059,
41609076,27654303,0.952574,
41642019,27776551,0.880797,
4164482,9787757,0.731059,
41646393,23403252,0.731059,
41646393,41642019,0.731059,
41696416,28457823,0.731059,
417389,132108,0.731059,
417389,9787757,0.880797,
41740912,39909775,0.731059,
41756998,37489525,0.982014,
4176043,3342055,0.731059,
41766002,943149,0.731059,
41826844,24871990,0.731059,
41826844,32475785,0.731059,
41826844,35563024,0.731059,
41835935,41516944,0.731059,
41869823,33401957,0.731059,
41881900,20929025,0.999955,
41881900,44264925,0.982014,
41881900,48058516,0.731059,
41881900,781028,0.731059,
41881900,9384267,0.731059,
41917698,21160389,0.880797,
4197769,9787757,0.731059,
42004446,19872456,0.731059,
42031158,42834507,0.731059,
42054649,33370332,0.731059,
42054649,44262636,0.731059,
4206587,2081289,0.731059,
42106842,8745199,1.000000,
4210958,9787757,0.731059,
42122684,34876145,0.731059,
4216175,9787757,0.731059,
4222911,9787757,0.731059,
42245715,6498492,0.731059,
42252197,41429853,0.952574,
42292249,8634788,0.731059,
42318856,13078968,0.731059,
42364482,32024574,0.880797,
42446752,17582613,0.731059,
42488903,41116814,0.731059,
42546102,5312648,0.731059,
42547221,43558392,0.731059,
42551686,36960293,0.731059,
42551686,36960321,0.731059,
4262493,9787757,0.997527,
42657936,10247874,0.731059,
4268140,1424470,0.952574,
4268140,29996513,0.805928,
4268140,9787757,0.731059,
42739847,4039952,0.952574,
42742748,34495913,0.731059,
42757577,23499637,0.731059,
4279682,321278,0.880797,
42838749,27654303,0.731059,
42856902,30891787,0.731059,
4287066,23384500,0.880797,
42875638,13599100,0.731059,
42875638,34138622,0.731059,
42875638,42875798,0.982014,
42875798,33653601,0.731059,
42875798,42875638,1.000000,
42949529,5777189,0.731059,
42970270,28062827,0.731059,
4297273,12646044,0.731059,
4297273,29028775,0.841816,
43036442,10270250,0.731059,
43170632,41935929,0.731059,
43191201,34138622,0.731059,
43281905,7691631,0.880797,
4330620,321278,0.731059,
4331833,9787757,0.731059,
43330318,206084,0.731059,
43341478,11778024,0.731059,
4334538,184460,0.731059,
43405650,29946971,0.999955,
43480269,108278,0.731059,
43506004,14135470,0.880797,
43506004,19387849,0.731059,
43527860,27442967,0.731059,
43679920,31790386,0.731059,
4380969,9787757,0.731059,
43814778,5839692,0.880797,
43842853,33653601,0.731059,
44122893,8633551,0.731059,
4423776,9787757,0.880797,
44262636,25312483,0.731059,
44262636,33370332,0.880797,
44264925,41881900,0.880797,
4434126,168370,0.731059,
4434126,9787757,0.731059,
4435792,9787757,0.997527,
44370687,37462194,0.731059,
44566613,44566634,0.731059,
44566634,24560307,0.731059,
44570093,7691631,0.731059,
44570556,7691631,0.731059,
446086,1717192,0.731059,
44631991,658518,0.731059,
44654569,6975711,0.731059,
44678874,1451352,0.731059,
4468112,206084,0.731059,
44689601,35640229,0.731059,
447036,206084,0.731059,
447036,37489525,0.731059,
447036,42929952,0.805928,
447036,9787757,0.982014,
447184,1252,0.731059,
447184,238972,0.880797,
447184,363387,0.731059,
447184,9787757,0.731059,
44746588,2067253,0.731059,
4493652,6804324,0.731059,
44977718,43681209,0.731059,
44977718,45391877,0.731059,
44984368,37448451,0.731059,
4514536,4597760,0.731059,
45187834,5853229,0.731059,
45187834,931135,0.731059,
45251488,34139070,0.731059,
45251488,40261353,0.880797,
45296292,34105868,0.731059,
45393266,6498492,0.731059,
45547,9787757,0.952574,
4555644,9787757,0.731059,
455600,9787757,0.731059,
45704630,11589713,0.731059,
45717250,20773773,0.997527,
45717250,23357588,0.731059,
45727237,33015583,0.731059,
4580780,9787757,0.982014,
4585757,2510503,0.731059,
4591033,9787757,0.999983,
4597815,4597760,0.731059,
460078,12169108,0.731059,
460078,12256376,0.731059,
460078,24195339,0.880797,
460078,321278,0.731059,
46047805,3301400,0.731059,
46128002,32023078,0.731059,
46187814,41881900,0.731059,
4635510,3638964,0.731059,
4637221,13807606,0.731059,
46474436,15155534,0.731059,
4648505,13384052,0.731059,
4648505,363387,0.880797,
4648505,9787757,0.880797,
4669064,873328,0.731059,
46723165,2183193,0.731059,
46865435,8711353,0.880797,
4704710,1460385,0.731059,
47087,203666,0.880797,
4723248,1200050,0.731059,
4723248,15404425,0.805928,
4723248,16501535,0.731059,
4723248,2203645,0.805928,
4723248,34876145,0.731059,
4723248,9787757,0.731059,
47372003,24560307,0.731059,
4738266,9787757,0.880797,
4739298,7691631,0.731059,
4743255,3989388,0.731059,
47531189,7910045,0.731059,
478584,9787757,0.731059,
478996,9787757,0.880797,
48058516,41881900,0.731059,
481872,3638964,0.731059,
481872,4056288,0.731059,
481872,9787757,0.880797,
486550,9787757,0.880797,
4875730,8629417,0.731059,
4878628,9787757,0.731059,
488514,8514,0.952574,
488514,9787757,0.880797,
4950187,7691631,0.731059,
4973784,3308958,0.880797,
4973784,38187960,0.862183,
4981792,108278,0.731059,
4983184,931135,0.952574,
501326,259691,0.731059,
501687,9787757,0.731059,
507,9787757,0.731059,
507775,1090311,0.982014,
507775,206084,0.982014,
507775,2916712,0.952574,
507775,29201308,0.731059,
507775,507775,0.976119,
507775,7718287,0.856536,
507775,9787757,0.731059,
5108029,5108051,0.731059,
5108051,12756992,0.993307,
5108051,5108029,0.731059,
512295,6296790,0.880797,
5151909,9787757,0.731059,
5187096,321278,0.731059,
5187096,34876145,0.731059,
5187096,9787757,0.731059,
521583,18863040,0.731059,
5225735,9787757,0.880797,
5254650,25312483,0.731059,
5254650,35229527,0.731059,
5254650,42054649,0.952574,
5254650,9787757,0.880797,
5262776,9787757,0.731059,
5266,8514,0.731059,
5266,9787757,0.731059,
527644,321278,0.731059,
527644,929845,0.731059,
5282596,11002815,0.731059,
5282596,1385122,1.000000,
5282596,15884459,0.731059,
528847,15045751,0.731059,
529502,1446467,0.731059,
5298790,15189073,0.880797,
5298790,46474436,0.880797,
5298790,9787757,0.880797,
5303123,33653617,0.731059,
5312648,15884459,0.880797,
5312648,5282596,0.731059,
5312648,9787757,0.880797,
5317353,9787757,0.982014,
5346495,9787757,0.731059,
535712,9787757,0.880797,
5400018,9787757,0.731059,
5405654,29028775,0.731059,
5474834,1460385,0.731059,
5474834,7789923,0.731059,
5483330,9787757,0.731059,
5497,32104924,1.000000,
5532320,14120618,0.952574,
5532320,25003905,0.952574,
5532320,30982112,0.952574,
5532320,33507463,0.999955,
5532320,34129761,0.731059,
5532320,34133681,0.731059,
5532320,34139070,0.880797,
5532320,34276372,0.731059,
5532320,34294743,0.880797,
5532320,34355781,0.952574,
5532320,34429296,0.880797,
5532320,34762920,0.880797,
5532320,35310228,0.731059,
5532320,35520464,0.731059,
5532320,35573790,0.952574,
5532320,7804910,1.000000,
5532320,8514,0.880797,
5532320,9787757,0.880797,
5548784,9787757,0.731059,
5550567,5550623,0.731059,
5550567,9787757,0.880797,
5568076,5672873,0.731059,
5569059,22355214,0.731059,
5577220,247278,0.731059,
557980,13527761,0.731059,
5612317,9787757,0.952574,
5617672,9787757,0.731059,
5625,106995,0.731059,
5625,8514,0.731059,
566073,34876145,0.731059,
5672873,5568076,0.880797,
5672873,9787757,0.993307,
5694513,9787757,0.731059,
5710341,15495333,0.731059,
5710341,167174,0.880797,
5710341,321278,0.731059,
5710341,9787757,0.731059,
5710341,9986619,0.731059,
5731348,11403699,0.993307,
5731348,1385122,0.880797,
5731348,9787757,0.880797,
5775917,9787757,0.731059,
5776030,43160685,0.731059,
5777189,11969507,0.731059,
5786856,2310495,0.731059,
5801666,1446467,0.731059,
5801666,9787757,0.731059,
5806764,5806776,0.731059,
5806776,5806764,0.731059,
5806776,9787757,0.731059,
5811958,9787757,0.731059,
5830987,9787757,0.731059,
5839692,34876145,0.731059,
5853229,45187834,1.000000,
5853229,931135,0.731059,
587923,9787757,0.731059,
588600,8514,0.731059,
588600,9787757,0.731059,
5888353,771016,0.731059,
5888353,9787757,0.731059,
5932749,24331457,0.731059,
5932749,9787757,0.731059,
5952670,16180304,0.731059,
5952670,36371959,0.916686,
5952670,9787757,0.731059,
596892,6452529,0.731059,
596892,9787757,0.731059,
597879,321278,0.731059,
597879,9787757,0.731059,
599695,18609427,0.731059,
599695,9787757,0.731059,
6015874,9787757,0.731059,
6049573,9787757,0.731059,
6059135,6059122,0.731059,
606956,9787757,0.880797,
6082996,9787757,0.731059,
6093316,10270250,0.731059,
6093316,20929025,0.999877,
6093316,33941273,0.805928,
6093316,9393759,0.731059,
6093316,9787757,0.731059,
6093450,263379,0.880797,
610292,8100172,0.731059,
611333,3342055,0.731059,
611921,308770,0.731059,
611921,8514,0.731059,
611921,9787757,0.880797,
612587,5672873,0.731059,
614070,488514,0.731059,
614070,9787757,0.731059,
616448,9787757,0.731059,
6182721,3149845,0.731059,
6209952,9787757,0.880797,
6235174,16008423,0.731059,
6235174,2508083,0.805928,
6235174,9787757,0.731059,
6246304,3662176,0.952574,
6248645,24516568,0.731059,
6248645,28710753,0.731059,
6287880,2725544,0.731059,
6296790,2055965,0.731059,
6296790,9787757,0.731059,
632007,9787757,0.731059,
6344602,2410676,0.731059,
6358188,12418525,0.731059,
6394704,9787757,0.731059,
6404963,9787757,0.731059,
640534,3659275,0.880797,
641512,4989235,0.731059,
641512,9787757,0.731059,
6452529,9787757,0.731059,
6486826,9787757,0.731059,
6498492,9787757,0.731059,
6506651,34876145,0.731059,
6506651,9787757,0.731059,
652386,675247,0.731059,
65252,11980558,0.731059,
65252,16243570,0.731059,
65252,41646393,0.731059,
65252,7253769,0.731059,
65252,9787757,0.731059,
6543378,16384837,0.940231,
6543378,19939216,0.880797,
6543378,9787757,0.731059,
654608,9787757,0.999089,
6547965,12359519,0.805928,
6547965,993110,0.731059,
6578551,8100172,0.880797,
6578551,9787757,0.731059,
658518,11391151,0.731059,
658518,1385122,0.731059,
658518,14993021,0.731059,
658518,33653575,0.952574,
658518,33653601,1.000000,
658518,33653617,0.731059,
658518,33653652,0.952574,
658518,33655518,0.952574,
658518,33655535,0.731059,
658518,34138622,0.982014,
658518,42875638,0.865074,
658518,9787757,0.731059,
6604361,9787757,0.731059,
6607925,6659004,0.731059,
6607925,9787757,0.731059,
6612466,2203645,0.880797,
6612466,39030254,0.916686,
6644549,2750721,0.731059,
6659004,6607925,0.952574,
6660536,13934856,0.999665,
6660536,24560307,0.865468,
6660536,6804324,0.805928,
6660536,9787757,0.731059,
666566,8133216,0.731059,
6668676,9787757,0.952574,
6670942,1844194,0.982014,
6670942,2410676,0.916686,
6670942,24774658,0.880797,
6670942,6780767,0.880797,
6687522,206084,0.880797,
671825,501326,0.999999,
671825,729744,0.982014,
671825,9787757,0.731059,
6729631,39640909,0.880797,
675247,184460,0.731059,
6762869,1844194,0.982014,
6766558,9787757,0.731059,
6780767,6670942,0.982014,
6796445,3610049,0.731059,
6804779,13527761,0.731059,
6838921,20580498,0.880797,
6838921,33822149,0.731059,
6838921,7691631,0.731059,
6855801,9787757,0.731059,
6862780,143580,0.731059,
6884828,123299,0.731059,
6884828,9787757,0.731059,
6899875,9787757,0.731059,
6907993,9787757,0.952574,
692528,9787757,0.731059,
6975711,44654569,0.731059,
7045004,10033465,0.731059,
7056202,9787757,0.731059,
7083240,9787757,0.731059,
7083242,2114213,0.731059,
7083242,23096959,0.880797,
7083242,9787757,0.731059,
71019,9787757,0.731059,
714074,12225546,0.880797,
714074,6093316,0.731059,
